,a1,a2,a3,a4,a5,a6,b1,b2,b3,b4,b5,b6,z1,z2,z3,z4,z5,z6
365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
367,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
368,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
370,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
371,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
372,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
373,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
374,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
375,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
377,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
378,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
379,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
380,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
381,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
382,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0
383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
384,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0
385,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
386,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
387,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
388,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
389,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
390,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
391,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
392,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1
393,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
394,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
395,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
396,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
397,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0
398,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0
399,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
400,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
401,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
402,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
403,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
404,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0
406,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
408,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
409,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0
410,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
411,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
412,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
413,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
414,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
415,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
416,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
417,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
420,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
421,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
422,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
423,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0
424,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0
425,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
426,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
427,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
428,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
429,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0
431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
433,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
434,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
436,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0
437,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
438,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
439,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
440,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
443,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
445,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
447,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0
448,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
449,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
450,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
451,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
452,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
453,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
454,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
456,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
457,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
458,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0
460,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
461,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
462,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
463,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0
464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
465,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
467,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
472,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
473,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0
474,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
475,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
476,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
477,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
478,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
479,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
480,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0
483,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
484,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
485,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
486,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
487,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
488,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
489,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
490,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
491,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
492,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
493,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
494,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0
495,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
497,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
498,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
499,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
500,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
501,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
502,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
503,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
504,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0
505,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0
506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
508,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
513,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0
514,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
515,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
516,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
517,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1
518,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
519,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
520,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
522,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
523,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
524,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0
525,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0
526,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
527,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
528,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0
529,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
530,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
531,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
532,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
534,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
535,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
536,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
537,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
538,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
539,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
540,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
541,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0
542,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
544,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
545,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
546,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
547,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
548,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
550,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
551,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
552,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
553,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
555,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
556,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
557,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
559,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
560,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0
561,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
562,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
563,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
564,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
565,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
566,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
567,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
568,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
569,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
570,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0
573,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
575,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
576,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
577,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
578,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
579,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
580,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
582,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0
583,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
584,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
585,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0
586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
587,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
588,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
589,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
590,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
591,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
592,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
593,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
594,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
595,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
596,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0
598,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
599,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
600,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
601,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
602,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
603,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0
604,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
605,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
606,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
607,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
608,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
609,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
610,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
611,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
612,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
613,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
614,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
615,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
616,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
617,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
618,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
619,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
620,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
621,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
623,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
624,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
625,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
626,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
627,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
628,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
629,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0
630,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
631,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0
633,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
634,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
635,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
636,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
637,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
639,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
640,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
643,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
644,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
645,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
646,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
647,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
648,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
649,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
650,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
651,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
652,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0
653,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
654,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
655,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0
656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
657,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
658,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
659,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
660,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
663,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
664,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
665,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
666,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
667,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
668,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
669,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
670,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
671,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
672,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
673,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
674,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
675,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0
676,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
677,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0
678,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
679,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
680,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
681,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
682,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
683,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
684,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0
685,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
686,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
687,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
688,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
689,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
690,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
691,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
692,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
693,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
694,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
695,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
696,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0
697,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
698,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
699,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
700,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
701,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
702,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
703,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0
704,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
705,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
706,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
707,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
708,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
709,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
711,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
713,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
714,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
715,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
716,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
717,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
718,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
721,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
722,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0
723,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
724,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
725,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
726,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
729,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
730,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0
